,x,y,lon,lat,distance,distanceProp,onshelfX,onshelfY,alongshelfX,alongshelfY
37,1408.0,51.0,172.125,77.125,6104.6322834804605,0.2134908901005228,-0.2319860411156134,0.9727191150211376,-0.9460595774417027,-0.32399270968777544
38,1408.0,50.0,172.125,77.375,3863.5003429926314,0.13523278915510833,-0.2319860411156134,0.9727191150211376,0.9817584819636939,0.19013227788133052
39,1407.0,50.0,171.875,77.375,7845.155537803971,0.2746013124231004,-0.2319860411156134,0.9727191150211376,0.9859460920990418,0.16706377068241907
40,1406.0,50.0,171.625,77.375,7370.185971761339,0.25797611416312466,-0.2319860411156134,0.9727191150211376,0.9902792248631908,0.139093697931856
41,1405.0,50.0,171.375,77.375,8181.310745563856,0.28636763888838335,-0.2928272252966899,0.9561653706995676,0.9823595377713844,0.18700197472110278
42,1404.0,50.0,171.125,77.375,9523.869153057101,0.3333607544392206,-0.2928272252966899,0.9561653706995676,0.9680138146591905,0.2508969003972799
43,1403.0,50.0,170.875,77.375,4780.034740612446,0.1673139311101049,-0.2928272252966899,0.9561653706995676,-0.9273336944072891,-0.37423551303547964
44,1403.0,49.0,170.875,77.625,6050.772821792874,0.21197604329671427,-0.2928272252966899,0.9561653706995676,0.966434701838684,0.2569123723801058
45,1402.0,49.0,170.625,77.625,9268.966299656206,0.3247186532231315,-0.2928272252966899,0.9561653706995676,0.970325028769526,0.2418043393808691
46,1401.0,49.0,170.375,77.625,7965.893526569275,0.2790682514146565,-0.2928272252966899,0.9561653706995676,0.9835773690250637,0.18048700546502996
47,1400.0,49.0,170.125,77.625,12586.637011181878,0.44094623788102405,-0.2928272252966899,0.9561653706995676,-0.9221537054880022,-0.38682365937820684
48,1400.0,48.0,170.125,77.875,1180.761406774845,0.04140059441093539,-0.2928272252966899,0.9561653706995676,0.7414339663654791,0.671025836700461
49,1399.0,48.0,169.875,77.875,22356.384122008585,0.7838735126501695,-0.2928272252966899,0.9561653706995676,0.7916791106783195,0.6109371372863045
50,1398.0,48.0,169.625,77.875,5417.444898318881,0.18994983888532468,-0.2928272252966899,0.9561653706995676,-0.7909695218819179,-0.6118555511343263
51,1398.0,47.0,169.625,78.125,21254.669377378676,0.7458660168686733,-0.2928272252966899,0.9561653706995676,-0.3034165467453729,0.9528580162653368
52,1399.0,47.0,169.875,78.125,6727.027857134026,0.23606396242066424,-0.2928272252966899,0.9561653706995676,0.3696086170632483,-0.9291875323058274
53,1399.0,46.0,169.875,78.375,826.7639379992186,0.029036449893868676,-0.2928272252966899,0.9561653706995676,0.9745611794752136,0.2241216354122925
54,1398.0,46.0,169.625,78.375,8487.99621663343,0.29810356441049374,-0.2928272252966899,0.9561653706995676,0.9761491445005104,0.2171010080375531
55,1397.0,46.0,169.375,78.375,6466.171873463708,0.22709586978762172,-0.2928272252966899,0.9561653706995676,0.9945729791427353,0.10404128583953605
56,1396.0,46.0,169.125,78.375,6066.098531151904,0.2130450518648881,-0.2928272252966899,0.9561653706995676,0.9976783170563926,0.06810268478939673
57,1395.0,46.0,168.875,78.375,6006.1307604623,0.21093894746332267,-0.2928272252966899,0.9561653706995676,0.9980830285230737,0.06188916039347316
58,1394.0,46.0,168.625,78.375,6138.284102123425,0.21558025280706666,-0.2928272252966899,0.9561653706995676,0.9969996244858049,0.07740638717292023
59,1393.0,46.0,168.375,78.375,5745.726025764804,0.201793375573155,-0.2928272252966899,0.9561653706995676,0.9999504775090473,-0.009952011325766619
60,1392.0,46.0,168.125,78.375,5958.8686603480055,0.20927907390235345,-0.0918126396519286,0.9957762997782911,0.9983826384529499,-0.05685162474130685
61,1391.0,46.0,167.875,78.375,5791.76500154635,0.20341029226727322,-0.0918126396519286,0.9957762997782911,0.9996753247111658,-0.025480289708422383
62,1390.0,46.0,167.625,78.375,6107.023942806481,0.2144823770919291,-0.0918126396519286,0.9957762997782911,0.997257528362662,0.07400960832212311
63,1389.0,46.0,167.375,78.375,6110.174753884515,0.21459303548398936,-0.0918126396519286,0.9957762997782911,0.9971678771324108,0.07520787734832762
64,1388.0,46.0,167.125,78.375,7875.8151156022395,0.276603393625248,-0.0918126396519286,0.9957762997782911,0.9817036383937187,0.19041524719553027
